_id,title,mainSummary,body,rumorType,crawlTime
5fe6891b21c4421811c40242,大连市新增5例新冠肺炎确诊病例 2例本地无症状感染者,2020年12月26日大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部发布，2020年12月25日0时至24时，大连市新增5例确诊病例，新增2例本地无症状感染者，均已转运至省集中救治大连中心隔离治疗，正在对密切接触者、密切接触者的密切接触者进行全力排查并实施集中隔离医学观察。截至2020年12月25日24时，大连市累计报告新冠肺炎确诊病例24例，正在实施医学观察的本地无症状感染者22例。,2020年12月26日大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部发布，2020年12月25日0时至24时，大连市新增5例确诊病例，新增2例本地无症状感染者，均已转运至省集中救治大连中心隔离治疗，正在对密切接触者、密切接触者的密切接触者进行全力排查并实施集中隔离医学观察。截至2020年12月25日24时，大连市累计报告新冠肺炎确诊病例24例，正在实施医学观察的本地无症状感染者22例。,TRUE,2020/12/26 8:51
5fe67bed21c4421811c4016d,西班牙多地新冠肺炎新增确诊病例数持续升高,当地时间12月25日，西班牙多个大区的新冠肺炎新增确诊病例呈现持续升高趋势。其中，巴利阿里大区是西班牙发病率最高的大区，该大区卫生部门25日的数据显示，14天内该大区每10万居民新冠肺炎病例达到462.8例，比起一周前增加了40%；埃斯特雷马杜拉大区25日当天报送了548例新增确诊病例，是11月6日以来单日新增病例的最高纪录。,当地时间12月25日，西班牙多个大区的新冠肺炎新增确诊病例呈现持续升高趋势。其中，巴利阿里大区是西班牙发病率最高的大区，该大区卫生部门25日的数据显示，14天内该大区每10万居民新冠肺炎病例达到462.8例，比起一周前增加了40%；埃斯特雷马杜拉大区25日当天报送了548例新增确诊病例，是11月6日以来单日新增病例的最高纪录。,TRUE,2020/12/26 7:55
5fe67baf21c4421811c40169,云南新增2例境外输入新冠肺炎确诊病例,12月25日0时至24时，云南省新增2例境外输入新冠肺炎确诊病例，均为中国籍，1例自菲律宾输入、1例自缅甸输入；境外输入无症状感染者解除医学隔离观察1例；无新增本土确诊病例和无症状感染者。,12月25日0时至24时，云南省新增2例境外输入新冠肺炎确诊病例，均为中国籍，1例自菲律宾输入、1例自缅甸输入；境外输入无症状感染者解除医学隔离观察1例；无新增本土确诊病例和无症状感染者。,TRUE,2020/12/26 7:54
5fe67baf21c4421811c4016a,巴西累计新冠肺炎确诊病例近745万例 死亡病例破19万例,截至当地时间12月25日，巴西单日新增新冠肺炎确诊病例22967例，累计确诊7448560例，新增死亡病例482例，累计死亡190488人，累计治愈人数为6459335人。,截至当地时间12月25日，巴西单日新增新冠肺炎确诊病例22967例，累计确诊7448560例，新增死亡病例482例，累计死亡190488人，累计治愈人数为6459335人。,TRUE,2020/12/26 7:54
5fe67baf21c4421811c4016b,美国新冠肺炎确诊病例累计超1872万例,约翰斯·霍普金斯大学统计数据显示，截至美国东部时间12月25日16时10分，美国新冠肺炎确诊病例超过1872万例，达18726960例，死亡病例为329798例。,约翰斯·霍普金斯大学统计数据显示，截至美国东部时间12月25日16时10分，美国新冠肺炎确诊病例超过1872万例，达18726960例，死亡病例为329798例。,TRUE,2020/12/26 7:54
5fe67baf21c4421811c4016c,英国新冠肺炎死亡病患超过7万人,英国卫生防疫机构25日公布，过去28天内新冠检测呈阳性的患者在过去24小时内死亡的病患总计570人，这使得新冠肺炎死亡人口超过7万人，总计达70195人。12月25日，在西方的传统节日到来这一天，英国卫生防疫部门公布的新冠疫情统计数据让人感到沉重。过去24小时内，英国新增新冠肺炎患者32725人，新增死亡病患570人。,英国卫生防疫机构25日公布，过去28天内新冠检测呈阳性的患者在过去24小时内死亡的病患总计570人，这使得新冠肺炎死亡人口超过7万人，总计达70195人。12月25日，在西方的传统节日到来这一天，英国卫生防疫部门公布的新冠疫情统计数据让人感到沉重。过去24小时内，英国新增新冠肺炎患者32725人，新增死亡病患570人。,TRUE,2020/12/26 7:54
5fe5caa2a59e81851c3f62cd,辽宁丹东10名来自大连某冷链公司的涉疫人员两次核酸检测为阴性,12月25日，记者从辽宁丹东市疾控中心了解到，近日，丹东市疾控中心接到辽宁省疾控中心的告知函，函中提及大连市在例行开展进口冷链食品核酸检测过程中，发现大连港某冷链公司相关员工核酸检测结果呈阳性，且该公司有10名工作人员现在丹东市。,12月25日，记者从辽宁丹东市疾控中心了解到，近日，丹东市疾控中心接到辽宁省疾控中心的告知函，函中提及大连市在例行开展进口冷链食品核酸检测过程中，发现大连港某冷链公司相关员工核酸检测结果呈阳性，且该公司有10名工作人员现在丹东市。,TRUE,2020/12/25 19:18
5fe5caa3a59e81851c3f62ce,意大利收到首批近1万剂新冠疫苗,据意大利《晚邮报》网站12月25日报道，首批9750剂新冠疫苗在当地时间25日上午运抵意大利境内。运载该批疫苗的货车从该国北部边境口岸布伦内洛驶入，将在宪兵护送下开往位于首都罗马的国家传染病研究所医院，随后向各大区进行分发。按欧盟统一计划，意大利的新冠疫苗接种将在12月27日开始，首批接种人群为该国医护人员。报道称，此后的几周内，每周将有约30万剂疫苗运抵意大利。,据意大利《晚邮报》网站12月25日报道，首批9750剂新冠疫苗在当地时间25日上午运抵意大利境内。运载该批疫苗的货车从该国北部边境口岸布伦内洛驶入，将在宪兵护送下开往位于首都罗马的国家传染病研究所医院，随后向各大区进行分发。按欧盟统一计划，意大利的新冠疫苗接种将在12月27日开始，首批接种人群为该国医护人员。报道称，此后的几周内，每周将有约30万剂疫苗运抵意大利。,TRUE,2020/12/25 19:18
5fe5caa3a59e81851c3f62cf,美国出行人数不降反升 专家担心新冠疫情大暴发,据美国运输安全局统计，美国23号当天有将近120万人次搭乘航班出行，创下了疫情暴发以来的出行人数最高纪录。 对此，医学专家担忧，美国出行人数居高不下将进一步加剧新冠病毒在美国的扩散。根据美国运输安全局的数据，从当地时间12月18日至24日，6天内，全美通过机场安检的人数超过600万人次，其中12月23日更是达到了119万多人次。 ,据美国运输安全局统计，美国23号当天有将近120万人次搭乘航班出行，创下了疫情暴发以来的出行人数最高纪录。 对此，医学专家担忧，美国出行人数居高不下将进一步加剧新冠病毒在美国的扩散。根据美国运输安全局的数据，从当地时间12月18日至24日，6天内，全美通过机场安检的人数超过600万人次，其中12月23日更是达到了119万多人次。 ,TRUE,2020/12/25 19:18
5fe5caa3a59e81851c3f62d0,大连市大面积核酸检测采样超475万人次,今天（12月25日）17时，大连市人民政府新闻办公室召开第55场疫情防控新闻发布会，通报疫情防控最新进展。大连市卫健委副主任赵连介绍，截止到目前，大连市大面积核酸检测采样475.65万人次，检测313.1万人次。金普新区多次采样297.4万人次，检测246.9万人次。金普新区5个街道封闭管控区内采样30万人次。除金普新区封闭管控区外，其他地区检测出的结果均为阴性。,今天（12月25日）17时，大连市人民政府新闻办公室召开第55场疫情防控新闻发布会，通报疫情防控最新进展。大连市卫健委副主任赵连介绍，截止到目前，大连市大面积核酸检测采样475.65万人次，检测313.1万人次。金普新区多次采样297.4万人次，检测246.9万人次。金普新区5个街道封闭管控区内采样30万人次。除金普新区封闭管控区外，其他地区检测出的结果均为阴性。,TRUE,2020/12/25 19:18
5fe5caa3a59e81851c3f62d1,首都疫情防控面临“大考”，已经出台多项措施→,近日，北京疫情出现多点散发零星病例，今天下午，北京市召开疫情防控新闻发布会通报疫情防控最新情况。北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建表示，首都疫情防控面临“大考”，不能有一丝一毫的侥幸心理，必须以应急状态时刻拧紧疫情防控这根弦。,近日，北京疫情出现多点散发零星病例，今天下午，北京市召开疫情防控新闻发布会通报疫情防控最新情况。北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建表示，首都疫情防控面临“大考”，不能有一丝一毫的侥幸心理，必须以应急状态时刻拧紧疫情防控这根弦。,TRUE,2020/12/25 19:18
5fe5caa2e797791d1fff0dad,辽宁丹东10名来自大连某冷链公司的涉疫人员两次核酸检测为阴性,12月25日，记者从辽宁丹东市疾控中心了解到，近日，丹东市疾控中心接到辽宁省疾控中心的告知函，函中提及大连市在例行开展进口冷链食品核酸检测过程中，发现大连港某冷链公司相关员工核酸检测结果呈阳性，且该公司有10名工作人员现在丹东市。,12月25日，记者从辽宁丹东市疾控中心了解到，近日，丹东市疾控中心接到辽宁省疾控中心的告知函，函中提及大连市在例行开展进口冷链食品核酸检测过程中，发现大连港某冷链公司相关员工核酸检测结果呈阳性，且该公司有10名工作人员现在丹东市。,TRUE,2020/12/25 19:18
5fe5caa3e797791d1fff0dae,意大利收到首批近1万剂新冠疫苗,据意大利《晚邮报》网站12月25日报道，首批9750剂新冠疫苗在当地时间25日上午运抵意大利境内。运载该批疫苗的货车从该国北部边境口岸布伦内洛驶入，将在宪兵护送下开往位于首都罗马的国家传染病研究所医院，随后向各大区进行分发。按欧盟统一计划，意大利的新冠疫苗接种将在12月27日开始，首批接种人群为该国医护人员。报道称，此后的几周内，每周将有约30万剂疫苗运抵意大利。,据意大利《晚邮报》网站12月25日报道，首批9750剂新冠疫苗在当地时间25日上午运抵意大利境内。运载该批疫苗的货车从该国北部边境口岸布伦内洛驶入，将在宪兵护送下开往位于首都罗马的国家传染病研究所医院，随后向各大区进行分发。按欧盟统一计划，意大利的新冠疫苗接种将在12月27日开始，首批接种人群为该国医护人员。报道称，此后的几周内，每周将有约30万剂疫苗运抵意大利。,TRUE,2020/12/25 19:18
5fe5caa3e797791d1fff0daf,美国出行人数不降反升 专家担心新冠疫情大暴发,据美国运输安全局统计，美国23号当天有将近120万人次搭乘航班出行，创下了疫情暴发以来的出行人数最高纪录。 对此，医学专家担忧，美国出行人数居高不下将进一步加剧新冠病毒在美国的扩散。根据美国运输安全局的数据，从当地时间12月18日至24日，6天内，全美通过机场安检的人数超过600万人次，其中12月23日更是达到了119万多人次。 ,据美国运输安全局统计，美国23号当天有将近120万人次搭乘航班出行，创下了疫情暴发以来的出行人数最高纪录。 对此，医学专家担忧，美国出行人数居高不下将进一步加剧新冠病毒在美国的扩散。根据美国运输安全局的数据，从当地时间12月18日至24日，6天内，全美通过机场安检的人数超过600万人次，其中12月23日更是达到了119万多人次。 ,TRUE,2020/12/25 19:18
5fe5caa3e797791d1fff0db0,大连市大面积核酸检测采样超475万人次,今天（12月25日）17时，大连市人民政府新闻办公室召开第55场疫情防控新闻发布会，通报疫情防控最新进展。大连市卫健委副主任赵连介绍，截止到目前，大连市大面积核酸检测采样475.65万人次，检测313.1万人次。金普新区多次采样297.4万人次，检测246.9万人次。金普新区5个街道封闭管控区内采样30万人次。除金普新区封闭管控区外，其他地区检测出的结果均为阴性。,今天（12月25日）17时，大连市人民政府新闻办公室召开第55场疫情防控新闻发布会，通报疫情防控最新进展。大连市卫健委副主任赵连介绍，截止到目前，大连市大面积核酸检测采样475.65万人次，检测313.1万人次。金普新区多次采样297.4万人次，检测246.9万人次。金普新区5个街道封闭管控区内采样30万人次。除金普新区封闭管控区外，其他地区检测出的结果均为阴性。,TRUE,2020/12/25 19:18
5fe5caa3e797791d1fff0db1,首都疫情防控面临“大考”，已经出台多项措施→,近日，北京疫情出现多点散发零星病例，今天下午，北京市召开疫情防控新闻发布会通报疫情防控最新情况。北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建表示，首都疫情防控面临“大考”，不能有一丝一毫的侥幸心理，必须以应急状态时刻拧紧疫情防控这根弦。,近日，北京疫情出现多点散发零星病例，今天下午，北京市召开疫情防控新闻发布会通报疫情防控最新情况。北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建表示，首都疫情防控面临“大考”，不能有一丝一毫的侥幸心理，必须以应急状态时刻拧紧疫情防控这根弦。,TRUE,2020/12/25 19:18
5fe5b399f1e3992ac43ac64b,北京部分商圈、公众场所将恢复限流措施,年底，大型商圈、商场将吸引大量客流；工作日早晚高峰，城区环路、联络线车流集中，节前一周的晚高峰交通压力较大；音乐会、灯光节等迎新活动也将吸引大量客流；周末期间，部分滑雪场、温泉酒店和高速公路车流集中。交管部门结合近期交通形势和数据分析，发布新年前交通预报和出行提示。预报中提到部分商圈、公众场所将恢复限流措施，提示市民朋友安排好出行时间，做好健康防护。,年底，大型商圈、商场将吸引大量客流；工作日早晚高峰，城区环路、联络线车流集中，节前一周的晚高峰交通压力较大；音乐会、灯光节等迎新活动也将吸引大量客流；周末期间，部分滑雪场、温泉酒店和高速公路车流集中。交管部门结合近期交通形势和数据分析，发布新年前交通预报和出行提示。预报中提到部分商圈、公众场所将恢复限流措施，提示市民朋友安排好出行时间，做好健康防护。,TRUE,2020/12/25 17:40
5fe5af44f1e3992ac43ac64a,北京朝阳一公司职员返韩后核酸检测呈阳性,25 日下午，北京市召开疫情防控例行新闻发布会。朝阳区人民政府副区长朱晟介绍，12 月 24 日凌晨，朝阳区麦子店街道接辖区内物业报，称其收到楼宇内韩亚公司通报，该公司一名工作人员 12 月 22 日返回韩国后，核酸检测呈阳性。自接报后，朝阳区迅速启动应急响应，开展相关工作。开展流行病学调查，初步排查密切接触者 43 人，均已落实管控措施。,25 日下午，北京市召开疫情防控例行新闻发布会。朝阳区人民政府副区长朱晟介绍，12 月 24 日凌晨，朝阳区麦子店街道接辖区内物业报，称其收到楼宇内韩亚公司通报，该公司一名工作人员 12 月 22 日返回韩国后，核酸检测呈阳性。自接报后，朝阳区迅速启动应急响应，开展相关工作。开展流行病学调查，初步排查密切接触者 43 人，均已落实管控措施。,TRUE,2020/12/25 17:21
5fe567c1a2d68550e5ae7104,北京平谷集中隔离观察56人 核酸检测均为阴性,据北京市平谷区疾病预防控制中心发布通告，截至12月25日8时，平谷区未出现确诊病例。平谷区疾控中心将持续对重点场所和人群进行监测。1、12月24日，共采集重点行业人员咽拭子1180人，新冠病毒核酸检测正在进行中。2、12月24日，共采集平谷区全区冷链及食品外环境样本4249件，新冠病毒核酸检测正在进行中。3、截至12月25日8时，集中隔离观察56人，新冠病毒核酸检测结果均为阴性。,据北京市平谷区疾病预防控制中心发布通告，截至12月25日8时，平谷区未出现确诊病例。平谷区疾控中心将持续对重点场所和人群进行监测。1、12月24日，共采集重点行业人员咽拭子1180人，新冠病毒核酸检测正在进行中。2、12月24日，共采集平谷区全区冷链及食品外环境样本4249件，新冠病毒核酸检测正在进行中。3、截至12月25日8时，集中隔离观察56人，新冠病毒核酸检测结果均为阴性。,TRUE,2020/12/25 12:16
5fe567c1a2d68550e5ae7105,沈阳市研究生考试属地化管理 所有隔离考生须于考前2日内进行核酸检测,12月23日0时至24时，辽宁省沈阳市新增1例新冠肺炎确诊病例，属重型病例；新增1例本土无症状感染者和1例境外输入无症状感染者。12月24日，沈阳市统筹推进新冠肺炎疫情防控和经济社会发展工作指挥部疫情防控综合组发布消息，将沈阳市于洪区北陵街道宏达社区和华润橡树湾二期调整为中风险地区。,12月23日0时至24时，辽宁省沈阳市新增1例新冠肺炎确诊病例，属重型病例；新增1例本土无症状感染者和1例境外输入无症状感染者。12月24日，沈阳市统筹推进新冠肺炎疫情防控和经济社会发展工作指挥部疫情防控综合组发布消息，将沈阳市于洪区北陵街道宏达社区和华润橡树湾二期调整为中风险地区。,TRUE,2020/12/25 12:16
5fe567c1a2d68550e5ae7106,大连这几个区的市民注意了！尽快来做核酸检测,据大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部消息，大连市全员核酸采样工作进展顺利，主城区进入到补检查漏阶段。为确保按计划完成全员核酸检测工作，彻底阻断新冠肺炎传染渠道和途径，要求大连市中山区、西岗区、沙河口区、甘井子区、高新区、金普新区还未进行核酸检测采样的市民务必于12月25日12:00前就近到采样点进行核酸检测采样。对拒不进行核酸采样，造成疫情扩散的，将依法追究法律责任。,据大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部消息，大连市全员核酸采样工作进展顺利，主城区进入到补检查漏阶段。为确保按计划完成全员核酸检测工作，彻底阻断新冠肺炎传染渠道和途径，要求大连市中山区、西岗区、沙河口区、甘井子区、高新区、金普新区还未进行核酸检测采样的市民务必于12月25日12:00前就近到采样点进行核酸检测采样。对拒不进行核酸采样，造成疫情扩散的，将依法追究法律责任。,TRUE,2020/12/25 12:16
5fe567c1a2d68550e5ae7107,​美顶级传染病专家福奇：群体免疫需要全美90%的人接种疫苗,当地时间12月24日，美国顶级传染病专家福奇在接受《纽约时报》采访时表示，如果美国要实现对新冠病毒的群体免疫，可能需要高达90%的人口接种新冠疫苗。福奇承认自己一直在故意逐渐提高群体免疫的目标区间，部分原因是基于他认为全美已经准备好听取他的意见。“我们真的不知道真正（达到群体免疫标准）的数字是多少”，福奇说，“我认为真实范围在70％到90％之间。但是，我不会明说90%这个数字”。,当地时间12月24日，美国顶级传染病专家福奇在接受《纽约时报》采访时表示，如果美国要实现对新冠病毒的群体免疫，可能需要高达90%的人口接种新冠疫苗。福奇承认自己一直在故意逐渐提高群体免疫的目标区间，部分原因是基于他认为全美已经准备好听取他的意见。“我们真的不知道真正（达到群体免疫标准）的数字是多少”，福奇说，“我认为真实范围在70％到90％之间。但是，我不会明说90%这个数字”。,TRUE,2020/12/25 12:16
5fe567c1a2d68550e5ae7108,浙江24日新增6例境外输入无症状感染者,12月24日0—24时，浙江新增无症状感染者6例，均为境外输入（其中尼日利亚输入2例，埃及输入2人，叙利亚输入1例，赞比亚输入1例），已排查密切接触者均已实施集中隔离。无新增确诊病例。截至24日24时，累计报告确诊病例1300例（境外输入病例81例）。,12月24日0—24时，浙江新增无症状感染者6例，均为境外输入（其中尼日利亚输入2例，埃及输入2人，叙利亚输入1例，赞比亚输入1例），已排查密切接触者均已实施集中隔离。无新增确诊病例。截至24日24时，累计报告确诊病例1300例（境外输入病例81例）。,TRUE,2020/12/25 12:16
5fe537742505818dcc111711,国家卫健委：24日新增新冠肺炎确诊病例14例 境外输入7例 本土7例（均在辽宁）,12月24日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例14例，其中境外输入病例7例（上海4例，辽宁1例，广东1例，四川1例），本土病例7例（均在辽宁）；无新增死亡病例；无新增疑似病例。,12月24日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例14例，其中境外输入病例7例（上海4例，辽宁1例，广东1例，四川1例），本土病例7例（均在辽宁）；无新增死亡病例；无新增疑似病例。,TRUE,2020/12/25 8:50
5fe537742505818dcc111712,大连市新增7例本土确诊病例 1例本土无症状感染者,"2020年12月25日大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部发布，2020年12月24日0时至24时，大连市新增7例确诊病例(其中1例为无症状感染者转为确诊病例)，新增1例本土无症状感染者,均已转运至省集中救治大连中心隔离治疗，正在对密切接触者、密切接触者的密切接触者进行全力排查并实施集中隔离医学观察。","2020年12月25日大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部发布，2020年12月24日0时至24时，大连市新增7例确诊病例(其中1例为无症状感染者转为确诊病例)，新增1例本土无症状感染者,均已转运至省集中救治大连中心隔离治疗，正在对密切接触者、密切接触者的密切接触者进行全力排查并实施集中隔离医学观察。",TRUE,2020/12/25 8:50
5fe537742505818dcc111713,西城区无症状感染者所在社区人群核酸检测结果均为阴性,北京市西城区针对无症状感染者居住地和工作地所在社区重点人群进行新冠肺炎病毒核酸检测，截至12月24日15时，共采集重点人群咽拭子样本717件，检测717人，717人结果均为阴性。12月24日19时开始采集社区相关人群，截至12月25日7时，共采集相关人群咽拭子样本5058件，已送检5058件，己检出2910件，均为阴性，其他结果待报。,北京市西城区针对无症状感染者居住地和工作地所在社区重点人群进行新冠肺炎病毒核酸检测，截至12月24日15时，共采集重点人群咽拭子样本717件，检测717人，717人结果均为阴性。12月24日19时开始采集社区相关人群，截至12月25日7时，共采集相关人群咽拭子样本5058件，已送检5058件，己检出2910件，均为阴性，其他结果待报。,TRUE,2020/12/25 8:50
5fe537742505818dcc111714,确诊病例数居高不下 希腊部分地区防疫限制措施延长至12月30日,当地时间12月24日，希腊公民保护部宣布，由于希腊北部科扎尼地区和阿提卡西部地区三个城市新增新冠肺炎确诊病例数持续高位，因此上述地区的“加强版”防疫限制措施延长至12月30日晚18时。具体措施如下：宵禁时间自傍晚18点至次日凌晨5点；取消零售商店的“线上订购+实体店取货”模式；暂停理发店、美容院及户外集市营业；居民将接受新冠肺炎病毒快速检测等。,当地时间12月24日，希腊公民保护部宣布，由于希腊北部科扎尼地区和阿提卡西部地区三个城市新增新冠肺炎确诊病例数持续高位，因此上述地区的“加强版”防疫限制措施延长至12月30日晚18时。具体措施如下：宵禁时间自傍晚18点至次日凌晨5点；取消零售商店的“线上订购+实体店取货”模式；暂停理发店、美容院及户外集市营业；居民将接受新冠肺炎病毒快速检测等。,TRUE,2020/12/25 8:50
5fe537742505818dcc111715,土耳其从中国引进疫苗 土部长：试验结果表明中国疫苗安全有效,土耳其卫生部长科贾24日表示，试验结果表明，中国疫苗安全有效。土方从中国引进的疫苗将于27日晚启程运往土耳其。科贾主持召开科学委员会会议后在新闻发布会上表示，经科学委员会评估，土方确认中国疫苗在土耳其当地试验中所展现的有效性，确信中国疫苗对土耳其人是安全有效的。中方已经完成有关疫苗出口的审批手续，28日中国疫苗将运抵土耳其。,土耳其卫生部长科贾24日表示，试验结果表明，中国疫苗安全有效。土方从中国引进的疫苗将于27日晚启程运往土耳其。科贾主持召开科学委员会会议后在新闻发布会上表示，经科学委员会评估，土方确认中国疫苗在土耳其当地试验中所展现的有效性，确信中国疫苗对土耳其人是安全有效的。中方已经完成有关疫苗出口的审批手续，28日中国疫苗将运抵土耳其。,TRUE,2020/12/25 8:50
5fe4dd7a1411d0f5db3f7ecb,南非变异病毒呈指数级传播 英法德土等多国已暂停往来南非航班,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,TRUE,2020/12/25 2:26
5fe4dd7a1411d0f5db3f7ecc,为加快防疫检测 波兰将向英国派遣医生加快英法边境检测,12月24日，波兰政府发言人穆勒表示，在总理莫拉维茨基的倡议下，波医务人员将于当天飞往英国，以加快英法边境的新冠病毒检测工作。从而使滞留在那里的波兰卡车司机尽快返乡。受“脱欧”与新冠肺炎疫情的双重影响，五千多名来自欧盟各国的卡车司机自20日起滞留在英国多佛港，其中有许多是波兰司机。穆勒还在社交媒体上发布了有关向波兰司机提供援助的信息。,12月24日，波兰政府发言人穆勒表示，在总理莫拉维茨基的倡议下，波医务人员将于当天飞往英国，以加快英法边境的新冠病毒检测工作。从而使滞留在那里的波兰卡车司机尽快返乡。受“脱欧”与新冠肺炎疫情的双重影响，五千多名来自欧盟各国的卡车司机自20日起滞留在英国多佛港，其中有许多是波兰司机。穆勒还在社交媒体上发布了有关向波兰司机提供援助的信息。,TRUE,2020/12/25 2:26
5fe4dd7b1411d0f5db3f7ecd,德国证实出现首例变异新冠病毒感染病例,根据德国巴登-符腾堡州卫生部当地时间24日发布的消息，该州证实出现了德国首例变异新冠病毒感染病例。确诊者为一名12月20日从英国经法兰克福机场返回巴符州的女性。目前，她正处于居家隔离中。,根据德国巴登-符腾堡州卫生部当地时间24日发布的消息，该州证实出现了德国首例变异新冠病毒感染病例。确诊者为一名12月20日从英国经法兰克福机场返回巴符州的女性。目前，她正处于居家隔离中。,TRUE,2020/12/25 2:26
5fe4dd7a7f8fdd5204ad5348,南非变异病毒呈指数级传播 英法德土等多国已暂停往来南非航班,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,TRUE,2020/12/25 2:26
5fe4dd7a7f8fdd5204ad5349,为加快防疫检测 波兰将向英国派遣医生加快英法边境检测,12月24日，波兰政府发言人穆勒表示，在总理莫拉维茨基的倡议下，波医务人员将于当天飞往英国，以加快英法边境的新冠病毒检测工作。从而使滞留在那里的波兰卡车司机尽快返乡。受“脱欧”与新冠肺炎疫情的双重影响，五千多名来自欧盟各国的卡车司机自20日起滞留在英国多佛港，其中有许多是波兰司机。穆勒还在社交媒体上发布了有关向波兰司机提供援助的信息。,12月24日，波兰政府发言人穆勒表示，在总理莫拉维茨基的倡议下，波医务人员将于当天飞往英国，以加快英法边境的新冠病毒检测工作。从而使滞留在那里的波兰卡车司机尽快返乡。受“脱欧”与新冠肺炎疫情的双重影响，五千多名来自欧盟各国的卡车司机自20日起滞留在英国多佛港，其中有许多是波兰司机。穆勒还在社交媒体上发布了有关向波兰司机提供援助的信息。,TRUE,2020/12/25 2:26
5fe4dd7a68b3108aecf93b80,南非变异病毒呈指数级传播 英法德土等多国已暂停往来南非航班,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,TRUE,2020/12/25 2:26
5fe4dd7a68b3108aecf93b81,为加快防疫检测 波兰将向英国派遣医生加快英法边境检测,12月24日，波兰政府发言人穆勒表示，在总理莫拉维茨基的倡议下，波医务人员将于当天飞往英国，以加快英法边境的新冠病毒检测工作。从而使滞留在那里的波兰卡车司机尽快返乡。受“脱欧”与新冠肺炎疫情的双重影响，五千多名来自欧盟各国的卡车司机自20日起滞留在英国多佛港，其中有许多是波兰司机。穆勒还在社交媒体上发布了有关向波兰司机提供援助的信息。,12月24日，波兰政府发言人穆勒表示，在总理莫拉维茨基的倡议下，波医务人员将于当天飞往英国，以加快英法边境的新冠病毒检测工作。从而使滞留在那里的波兰卡车司机尽快返乡。受“脱欧”与新冠肺炎疫情的双重影响，五千多名来自欧盟各国的卡车司机自20日起滞留在英国多佛港，其中有许多是波兰司机。穆勒还在社交媒体上发布了有关向波兰司机提供援助的信息。,TRUE,2020/12/25 2:26
5fe4dd7b68b3108aecf93b82,德国证实出现首例变异新冠病毒感染病例,根据德国巴登-符腾堡州卫生部当地时间24日发布的消息，该州证实出现了德国首例变异新冠病毒感染病例。确诊者为一名12月20日从英国经法兰克福机场返回巴符州的女性。目前，她正处于居家隔离中。,根据德国巴登-符腾堡州卫生部当地时间24日发布的消息，该州证实出现了德国首例变异新冠病毒感染病例。确诊者为一名12月20日从英国经法兰克福机场返回巴符州的女性。目前，她正处于居家隔离中。,TRUE,2020/12/25 2:26
5fe4dd7aa1c58d0bb26ca8e0,南非变异病毒呈指数级传播 英法德土等多国已暂停往来南非航班,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,当地时间12月23日，南非卫生部长兹韦利·穆凯兹宣布，南非将重新审核防疫措施应对变异病毒的肆虐。穆凯兹表示，目前变异病毒呈指数级传播，传播速度比第一波快得多。因此南非将确定变异病毒高发区并修改相关防疫政策。,TRUE,2020/12/25 2:26
